id,title,genres,language,user_score,runtime_hour,runtime_min,release_date,vote_count,director,top_billed,budget_usd,revenue_usd
7772,Diabolik - Ginko Attacks,"Crime, Action",it,6.0,1,51,2022-11-17,459,Antonio Manetti,"Giacomo Gianniotti, Miriam Leone, Valerio Mastandrea, Monica Bellucci, Alessio Lapice",,1228459.0
7773,The Desperate Hour,Thriller,en,6.0,1,24,2021-09-12,427,Phillip Noyce,"Naomi Watts, Colton Gobbo, Sierra Maltby, Michelle Johnston, Woodrow Schrieber",,
7774,Dual,"Science Fiction, Comedy, Drama",en,6.0,1,35,2022-03-18,307,Riley Stearns,"Karen Gillan, Aaron Paul, Beulah Koale, Theo James, Elina Jackson",4500000.0,
7775,The Stuff,"Horror, Science Fiction, Comedy",en,6.0,1,27,1985-06-14,456,Larry Cohen,"Michael Moriarty, Andrea Marcovicci, Garrett Morris, Paul Sorvino, Scott Bloom",1700000.0,
7779,The Black Demon,"Thriller, Drama, Horror",en,6.0,1,41,2023-04-26,630,Adrian Grünberg,"Josh Lucas, Fernanda Urrejola, Julio Cesar Cedillo, Venus Ariel, Carlos Solórzano",,
7781,The Takedown,"Comedy, Action",fr,6.0,1,59,2022-05-06,468,Louis Leterrier,"Omar Sy, Laurent Lafitte, Izïa Higelin, Dimitri Storoge, Stéphane Pezerat",,
7789,Love Is in the Air,"Comedy, Romance",fr,6.0,1,36,2013-04-02,404,Alexandre Castagnetti,"Ludivine Sagnier, Nicolas Bedos, Jonathan Cohen, Arnaud Ducret, Brigitte Catillon",,7636.0
7793,Beyond Re-Animator,"Horror, Science Fiction, Comedy",en,6.0,1,35,2003-04-04,348,Brian Yuzna,"Jeffrey Combs, Jason Barry, Elsa Pataky, Enrique Arce, Nico Baixas",3000000.0,
7795,I'm Still Here,"Music, Comedy, Drama",en,6.0,1,47,2010-09-10,369,Casey Affleck,"Joaquin Phoenix, Antony Langdon, Carey Perloff, Larry McHale, Casey Affleck",,
7800,Dual,"Science Fiction, Comedy, Drama",en,6.0,1,35,2022-03-18,307,Riley Stearns,"Karen Gillan, Aaron Paul, Beulah Koale, Theo James, Elina Jackson",4500000.0,
7804,Un fantastico via vai,Comedy,it,6.0,1,35,2013-12-12,314,Leonardo Pieraccioni,"Leonardo Pieraccioni, Serena Autieri, Maurizio Battista, Marco Marzocca, Marianna Di Martino",,
7805,Casper Meets Wendy,"Family, Fantasy, Comedy, TV Movie",en,6.0,1,30,1998-09-10,385,Sean McNamara,"Hilary Duff, Shelley Duvall, Cathy Moriarty, Teri Garr, George Hamilton",,
7808,XOXO,"Music, Drama",en,6.0,1,32,2016-08-26,586,Christopher Louie,"Sarah Hyland, Hayley Kiyoko, Chris D'Elia, Graham Phillips, LaMonica Garrett",,
7809,Wilson,"Comedy, Drama",en,6.0,1,34,2017-03-24,351,Craig Johnson,"Woody Harrelson, Mary Lynn Rajskub, Cheryl Hines, Isabella Amara, Laura Dern",,653951.0
7810,Blonde,Drama,en,6.0,2,47,2022-09-16,1337,Andrew Dominik,"Ana de Armas, Adrien Brody, Bobby Cannavale, Sara Paxton, Lucy DeVito",22000000.0,
7812,Role Play,"Action, Comedy, Romance",en,6.0,1,41,2023-12-14,521,Thomas Vincent,"Kaley Cuoco, David Oyelowo, Bill Nighy, Connie Nielsen, Rudi Dharmalingam",,
7813,Friends with Kids,"Comedy, Romance, Drama",en,6.0,1,40,2012-03-09,461,Jennifer Westfeldt,"Adam Scott, Jennifer Westfeldt, Jon Hamm, Maya Rudolph, Chris O'Dowd",,12186625.0
7814,The Void,"Mystery, Horror, Science Fiction",en,6.0,1,30,2016-09-22,1232,Jeremy Gillespie,"Aaron Poole, Kathleen Munroe, Art Hindle, Daniel Fathers, Kenneth Welsh",,151042.0
7821,Good Kill,Drama,en,6.0,1,44,2015-04-09,538,Andrew Niccol,"Ethan Hawke, January Jones, Zoë Kravitz, Jake Abel, Bruce Greenwood",,316472.0
7824,Wrong Turn,"Horror, Thriller",en,6.0,1,50,2021-01-26,1131,Mike P. Nelson,"Charlotte Vega, Adain Bradley, Bill Sage, Emma Dumont, Dylan McTee",,3777969.0
7825,Between Two Ferns: The Movie,Comedy,en,6.0,1,22,2019-09-20,854,Scott Aukerman,"Zach Galifianakis, Lauren Lapkus, Ryan Gaul, Jiavani, Will Ferrell",,
7828,Fatale,"Drama, Thriller",en,6.0,1,42,2020-12-18,334,Deon Taylor,"Michael Ealy, Hilary Swank, Mike Colter, Damaris Lewis, Geoffrey Owens",,
7829,Meander,"Horror, Science Fiction, Drama, Thriller",fr,6.0,1,31,2021-07-01,409,Mathieu Turi,"Gaia Weiss, Peter Franzén, Romane Libert, Frédéric Franchitti, Corneliu Dragomirescu",,700000.0
7831,Ong Bak 3,"Action, Adventure, History",th,6.0,1,35,2010-05-05,424,Tony Jaa,"Tony Jaa, Primrata Dej-Udom, Chupong Changprung, Nirut Sirijanya, Petchtai Wongkamlao",,2340363.0
7836,Crush,Thriller,en,6.0,1,34,2013-03-13,342,Malik Bader,"Lucas Till, Crystal Reed, Sarah Bolger, Caitríona Balfe, Reid Ewing",,
7843,Lord of Illusions,"Horror, Fantasy, Drama",en,6.0,1,59,1995-08-25,322,Clive Barker,"Scott Bakula, Kevin J. O'Connor, Famke Janssen, Joel Swetow, Daniel von Bargen",,13294594.0
7846,Tanguy,Comedy,fr,6.0,1,48,2001-11-21,457,Étienne Chatiliez,"Éric Berger, Sabine Azéma, André Dussollier, Hélène Duc, Aurore Clément",,24272365.0
7847,The Valet,Comedy,fr,6.0,1,25,2006-03-29,510,Francis Veber,"Gad Elmaleh, Alice Taglioni, Daniel Auteuil, Kristin Scott Thomas, Richard Berry",,29326868.0
7848,The Last House on the Left,"Horror, Thriller",en,6.0,1,24,1972-08-30,677,Wes Craven,"Sandra Peabody, Lucy Grantham, David Hess, Fred J. Lincoln, Jeramie Rain",90000.0,
7853,"Little Indian, Big City","Adventure, Drama, Family, Comedy",fr,6.0,1,30,1994-12-14,577,Hervé Palud,"Thierry Lhermitte, Patrick Timsit, Ludwig Briand, Miou-Miou, Arielle Dombasle",,
7855,Grand Piano,"Thriller, Mystery",en,6.0,1,30,2013-10-11,498,Eugenio Mira,"Elijah Wood, John Cusack, Tamsin Egerton, Allen Leech, Kerry Bishé",,
7856,Out of the Blue,Comedy,it,6.0,1,49,2013-03-14,313,Edoardo Leo,"Raoul Bova, Marco Giallini, Edoardo Leo, Nicole Grimaudo, Rosabell Laurenti Sellers",,
7857,Would You Rather,"Thriller, Horror",en,6.0,1,33,2013-02-08,912,David Guy Levy,"Brittany Snow, Jeffrey Combs, Jonny Coyne, Lawrence Gilliard Jr., Enver Gjokaj",,
7859,iBoy,"Action, Science Fiction",en,6.0,1,30,2017-01-27,1139,Adam Randall,"Bill Milner, Maisie Williams, Rory Kinnear, Miranda Richardson, Jordan Bolger",1500000.0,
7860,The Overnight,"Mystery, Comedy",en,6.0,1,19,2015-06-19,328,Patrick Brice,"Adam Scott, Taylor Schilling, Jason Schwartzman, Judith Godrèche, RJ Hermes",,1100000.0
7861,I Love You in Every Language in the World,"Romance, Comedy",it,6.0,1,39,2005-12-16,480,Leonardo Pieraccioni,"Leonardo Pieraccioni, Giorgio Panariello, Marjo Berasategui, Rocco Papaleo, Massimo Ceccherini",,23941317.0
7864,Intrusion,"Thriller, Drama",en,6.0,1,33,2021-09-22,653,Adam Salky,"Freida Pinto, Logan Marshall-Green, Robert John Burke, Megan Elisabeth Kelly, Sarah Minnich",,
7867,I'll Be Home for Christmas,"Comedy, Family",en,6.0,1,26,1998-11-13,314,Arlene Sanford,"Jonathan Taylor Thomas, Jessica Biel, Adam LaVorgna, Gary Cole, Eve Gordon",30000000.0,
7870,Uglies,"Science Fiction, Adventure, Action",en,6.0,1,40,2024-09-12,588,McG,"Joey King, Brianne Tju, Keith Powers, Chase Stokes, Laverne Cox",,
7872,War of the Buttons,"Adventure, Family",fr,6.0,1,40,2011-09-21,468,Christophe Barratier,"Jean Texier, Clément Godefroy, Théophile Baquet, Louis Dussol, Harold Werner",,15000000.0
7873,Thick as Thieves,"Action, Thriller, Crime",en,6.0,1,44,2009-01-09,776,Mimi Leder,"Morgan Freeman, Antonio Banderas, Radha Mitchell, Robert Forster, Rade Šerbedžija",25000000.0,
7876,Die Hart,"Comedy, Action, Thriller",en,6.0,1,24,2023-02-22,443,Eric Appel,"Kevin Hart, John Travolta, Nathalie Emmanuel, Jean Reno, Josh Hartnett",,
7878,The Key,"Drama, Romance",it,6.0,1,50,1983-10-19,391,Tinto Brass,"Stefania Sandrelli, Frank Finlay, Franco Branciaroli, Barbara Cupisti, Armando Marra",,
7879,Tarzan & Jane,"Animation, Family",en,6.0,1,15,2002-06-24,612,Steve Loter,"Michael T. Weiss, Olivia d'Abo, Jeff Bennett, Jim Cummings, April Winchell",,
7888,Stowaway,"Science Fiction, Drama, Thriller, Adventure",en,6.0,1,57,2021-06-24,514,Joe Penna,"Anna Kendrick, Toni Collette, Daniel Dae Kim, Shamier Anderson",10000000.0,
7889,The Pool,"Thriller, Horror",th,6.0,1,31,2018-09-27,332,Ping Lumpraploeng,"Theeradej Wongpuapan, Ratnomnot Ratchiratham, Kongkiat Khomsiri, Avajareen, Suteerush Channukool",201822.0,
7893,Wild Hogs,"Action, Adventure, Comedy",en,6.0,1,40,2007-03-02,2261,Walt Becker,"Tim Allen, John Travolta, Martin Lawrence, William H. Macy, Ray Liotta",,253625427.0
7894,The Courier,"Action, Thriller, Adventure, Crime",en,6.0,1,39,2019-11-22,532,Zackary Adler,"Olga Kurylenko, Gary Oldman, Dermot Mulroney, William Moseley, Alicia Agneson",,4700862.0
7895,Close,"Action, Adventure, Thriller",en,6.0,1,35,2019-02-22,652,Vicky Jewson,"Noomi Rapace, Sophie Nélisse, Indira Varma, Eoin Macken, Akin Gazi",,
7897,The Corsican File,Comedy,fr,6.0,1,32,2004-10-06,362,Alain Berbérian,"Christian Clavier, Jean Reno, Caterina Murino, Didier Flamand, Pierre Salasca",,
7900,The Nines,"Drama, Fantasy, Mystery, Thriller",en,6.0,1,40,2007-01-21,423,John August,"Ryan Reynolds, Melissa McCarthy, Hope Davis, Elle Fanning, David Denman",,
7901,Gloria Bell,"Drama, Romance",en,6.0,1,42,2019-03-07,312,Sebastián Lelio,"Julianne Moore, John Turturro, Michael Cera, Caren Pistorius, Brad Garrett",,11145006.0
7902,The Escort,"Drama, Comedy, Romance",en,6.0,1,28,2015-11-05,408,Will Slocombe,"Lyndsy Fonseca, Michael Doneger, Tommy Dewey, Bruce Campbell, Rachel Resheff",,
7910,G.B.F.,"Comedy, Drama",en,6.0,1,33,2014-01-17,386,Darren Stein,"Michael J. Willett, Paul Iacono, Sasha Pieterse, Andrea Bowen, Xosha Roquemore",3200000.0,
7912,The Oxford Murders,"Crime, Mystery, Thriller",en,6.0,1,47,2008-01-18,632,Álex de la Iglesia,"Elijah Wood, John Hurt, Leonor Watling, Julie Cox, Jim Carter",14100000.0,
7914,Rim of the World,"Science Fiction, Adventure, Action, Comedy",en,6.0,1,39,2019-05-24,945,McG,"Jack Gore, Miya Cech, Benjamin Flores Jr., Alessio Scalzotto, Andrew Bachelor",,
7918,Open Season: Scared Silly,"Animation, Comedy, Family, Adventure",en,6.0,1,24,2015-12-18,337,David Feiss,"William Townsend, Donny Lucas, Melissa Sturm, Garry Chalk, Kathleen Barr",,
7920,Rampage,"Action, Crime, Thriller, Horror",en,6.0,1,25,2009-09-27,426,Uwe Boll,"Brendan Fletcher, Shaun Sipos, Michael Paré, Matt Frewer, Lynda Boyd",,
7927,Zoe,"Science Fiction, Romance, Thriller",en,6.0,1,44,2018-07-19,391,Drake Doremus,"Léa Seydoux, Ewan McGregor, Rashida Jones, Theo James, Matthew Gray Gubler",,
7928,Open Grave,"Horror, Thriller, Mystery",en,6.0,1,42,2013-08-13,702,Gonzalo López-Gallego,"Sharlto Copley, Joseph Morgan, Thomas Kretschmann, Erin Richards, Josie Ho",,
7929,EDtv,Comedy,en,6.0,2,2,1999-03-26,614,Ron Howard,"Matthew McConaughey, Woody Harrelson, Sally Kirkland, Jenna Elfman, Martin Landau",80000000.0,
7936,Moschettieri del Re - La penultima missione,"Adventure, Comedy",it,6.0,1,49,2018-12-27,385,Giovanni Veronesi,"Pierfrancesco Favino, Valerio Mastandrea, Rocco Papaleo, Sergio Rubini, Margherita Buy",,
7938,The Immature: The Trip,Comedy,it,6.0,1,54,2012-01-04,600,Paolo Genovese,"Raoul Bova, Barbora Bobuľová, Ambra Angiolini, Luca Bizzarri, Paolo Kessisoglu",,
7942,Antiviral,"Science Fiction, Horror",en,5.9,1,50,2012-09-19,385,Brandon Cronenberg,"Caleb Landry Jones, Sarah Gadon, Malcolm McDowell, Joe Pingue, Sheila McCarthy",2400000.0,
7943,Thanks for Sharing,"Comedy, Drama",en,5.9,1,52,2013-09-19,543,Stuart Blumberg,"Mark Ruffalo, Gwyneth Paltrow, Tim Robbins, Josh Gad, Pink",,3499442.0
7944,When in Rome,"Adventure, Family, Romance",en,5.9,1,34,2002-11-26,322,Steve Purcell,"Ashley Olsen, Mary-Kate Olsen, Leslie Danon, Julian Stone, Michelangelo Tommaso",,
7945,Bring It On Again,Comedy,en,5.9,1,30,2004-01-13,424,Damon Santostefano,"Anne Judson-Yager, Bree Turner, Kevin Cooney, Faune Chambers Watkins, Bryce Johnson",,
7947,The Package,Comedy,en,5.9,1,34,2018-08-10,1184,Jake Szymanski,"Daniel Doheny, Geraldine Viswanathan, Luke Spencer Roberts, Sadie Calvano, Eduardo Franco",,
7949,The Queen's Corgi,"Family, Animation",en,5.9,1,25,2019-02-13,419,Ben Stassen,"Rusty Shackleford, Jo Wyatt, Mari Devon, Dino Andrade, Joey Camen",,35515687.0
7955,Begotten,"Fantasy, Horror",en,5.9,1,12,1991-06-05,307,E. Elias Merhige,"Brian Salzberg, Donna Dempsey, Stephen Charles Barry",33000.0,
7956,Sorry if I Love You,Comedy,it,5.9,1,45,2008-01-25,696,Federico Moccia,"Raoul Bova, Michela Quattrociocche, Francesca Ferrazzo, Beatrice Valente, Michelle Carpente",,
7957,National Security,"Action, Comedy, Crime",en,5.9,1,29,2003-01-17,957,Dennis Dugan,"Martin Lawrence, Steve Zahn, Colm Feore, Bill Duke, Eric Roberts",,50097949.0
7958,D3: The Mighty Ducks,"Comedy, Action, Family, Drama",en,5.9,1,44,1996-10-04,448,Rob Lieberman,"Emilio Estevez, Jeffrey Nordling, David Selby, Heidi Kling, Joshua Jackson",,22955097.0
7959,Monster Family,"Animation, Family, Fantasy, Comedy",en,5.9,1,33,2017-08-24,338,Holger Tappe,"Emily Watson, Nick Frost, Jessica Brown Findlay, Ethan Rouse, Jason Isaacs",,26441892.0
7960,The Ones Below,Thriller,en,5.9,1,27,2016-03-11,342,David Farr,"Stephen Campbell Moore, Clémence Poésy, David Morrissey, Laura Birn, Deborah Findlay",,121827.0
7961,Ma che bella sorpresa,Comedy,it,5.9,1,31,2015-03-11,396,Alessandro Genovesi,"Claudio Bisio, Frank Matano, Valentina Lodovini, Chiara Baschetti, Renato Pozzetto",,
7964,Cargo,"Thriller, Mystery, Science Fiction",de,5.9,2,0,2009-09-24,379,Ivan Engler,"Martin Rapold, Anna-Katharina Schwabroh, Regula Grauwiller, Yangzom Brauen, Michael Finger",4500000.0,
7966,She's Funny That Way,"Comedy, Romance",en,5.9,1,33,2015-04-22,648,Peter Bogdanovich,"Owen Wilson, Imogen Poots, Kathryn Hahn, Will Forte, Lucy Punch",,3118433.0
7971,The Tournament,"Horror, Action, Thriller",en,5.9,1,35,2009-05-01,615,Scott Mann,"Ving Rhames, Robert Carlyle, Ian Somerhalder, Kelly Hu, Liam Cunningham",8000000.0,
7972,True History of the Kelly Gang,"Crime, Drama, Western, Thriller",en,5.9,2,4,2019-11-23,305,Justin Kurzel,"George MacKay, Nicholas Hoult, Essie Davis, Russell Crowe, Charlie Hunnam",,471152.0
7973,Line of Duty,"Thriller, Crime, Action",en,5.9,1,38,2019-12-25,320,Steven C. Miller,"Giancarlo Esposito, Dina Meyer, Courtney Eaton, Ben McKenzie, Aaron Eckhart",,646389.0
7975,Stuck Together,Comedy,fr,5.9,2,6,2021-10-20,399,Dany Boon,"Dany Boon, François Damiens, Laurence Arné, Élie Semoun, Nawell Madani",,
7978,Dark Star,"Comedy, Science Fiction",en,5.9,1,23,1974-04-01,549,John Carpenter,"Brian Narelle, Cal Kuniholm, Dan O'Bannon, Dre Pahich, Adam Beckenbaugh",60000.0,
7979,Senior Year,Comedy,en,5.9,1,54,2022-05-11,814,Alex Hardcastle,"Rebel Wilson, Sam Richardson, Zoë Chao, Mary Holland, Justin Hartley",,
7980,Paradise Hills,"Fantasy, Science Fiction, Thriller",en,5.9,1,35,2019-08-29,529,Alice Waddington,"Emma Roberts, Eiza González, Milla Jovovich, Danielle Macdonald, Awkwafina",6000000.0,
7981,1922,"Horror, Crime, Drama",en,5.9,1,42,2017-10-20,2710,Zak Hilditch,"Thomas Jane, Molly Parker, Dylan Schmid, Kaitlyn Bernard, Neal McDonough",,
7985,Drinking Buddies,"Romance, Drama, Comedy",en,5.9,1,30,2013-08-23,794,Joe Swanberg,"Olivia Wilde, Jake Johnson, Anna Kendrick, Ron Livingston, Ti West",,343341.0
7989,My Girl 2,"Comedy, Family",en,5.9,1,39,1994-02-11,469,Howard Zieff,"Anna Chlumsky, Austin O'Brien, Dan Aykroyd, Jamie Lee Curtis, Richard Masur",,28000000.0
7991,Bleeding Steel,"Science Fiction, Action, Adventure, Thriller",zh,5.9,1,49,2017-12-18,500,Leo Zhang,"Jackie Chan, Show Lo, Ouyang Nana, Erica Xia-Hou, Callan Mulvey",65000000.0,
7995,24 Hours to Live,"Action, Science Fiction, Thriller, Mystery",en,5.9,1,34,2017-10-26,642,Brian Smrz,"Ethan Hawke, Qing Xu, Paul Anderson, Rutger Hauer, Tyrone Keogh",,5800000.0
7998,Who's Harry Crumb?,"Comedy, Crime, Mystery",en,5.9,1,34,1989-02-03,316,Paul Flaherty,"John Candy, Jeffrey Jones, Annie Potts, Tim Thomerson, Barry Corbin",,11000000.0
8001,Waiting for the Barbarians,"Drama, History",en,5.9,1,54,2019-09-06,372,Ciro Guerra,"Mark Rylance, Johnny Depp, Robert Pattinson, Gana Bayarsaikhan, Greta Scacchi",,761361.0
8002,Tremors: A Cold Day in Hell,"Action, Adventure, Science Fiction",en,5.9,1,38,2018-05-01,403,Don Michael Paul,"Michael Gross, Jamie Kennedy, Tanya van Graan, Stephanie Schildknecht, Jamie-Lee Money",,
8007,Fighting,"Action, Crime, Romance",en,5.9,1,45,2009-04-24,668,Dito Montiel,"Channing Tatum, Terrence Howard, Zulay Henao, Roger Guenveur Smith, Brian J. White",,32474120.0
8012,Ravenous,"Horror, Drama, Science Fiction",fr,5.9,1,44,2017-09-23,409,Robin Aubert,"Marc-André Grondin, Monia Chokri, Charlotte St-Martin, Micheline Lanctôt, Marie-Ginette Guay",3000000.0,
8013,Manhattan Night,"Drama, Mystery, Thriller",en,5.9,1,53,2016-05-20,379,Brian DeCubellis,"Adrien Brody, Yvonne Strahovski, Campbell Scott, Jennifer Beals, Steven Berkoff",,
8016,The Virtuoso,"Thriller, Crime, Action",en,5.9,1,50,2021-04-30,371,Nick Stagliano,"Anthony Hopkins, Anson Mount, Abbie Cornish, Diora Baird, Eddie Marsan",,
8020,Hammamet,"Drama, History",it,5.9,2,7,2020-01-09,392,Gianni Amelio,"Pierfrancesco Favino, Claudia Gerini, Omero Antonutti, Renato Carpentieri, Livia Rossi",,
8021,Breathe In,Drama,en,5.9,1,38,2013-01-18,313,Drake Doremus,"Guy Pearce, Felicity Jones, Amy Ryan, Mackenzie Davis, Kyle MacLachlan",,89661.0
8023,Unicorn Store,"Fantasy, Drama, Comedy",en,5.9,1,32,2017-09-11,839,Brie Larson,"Brie Larson, Samuel L. Jackson, Joan Cusack, Bradley Whitford, Mamoudou Athie",,
8024,The Riot Club,Drama,en,5.9,1,47,2014-09-19,967,Lone Scherfig,"Max Irons, Sam Claflin, Douglas Booth, Holliday Grainger, Jessica Brown Findlay",,2100000.0
8028,Hubie Halloween,"Comedy, Mystery, Horror",en,5.9,1,43,2020-10-07,1611,Steven Brill,"Adam Sandler, Kevin James, Julie Bowen, Ray Liotta, Steve Buscemi",14000000.0,
8029,I'm Back,Comedy,it,5.9,1,32,2018-02-01,553,Luca Miniero,"Massimo Popolizio, Frank Matano, Stefania Rocca, Gioele Dix, Eleonora Belcamino",,
8032,Come to Daddy,"Comedy, Thriller, Mystery",en,5.9,1,36,2019-04-25,518,Ant Timpson,"Elijah Wood, Stephen McHattie, Michael Smiley, Madeleine Sami, Martin Donovan",,117947.0
8034,Southbound,"Fantasy, Thriller, Horror, Science Fiction",en,5.9,1,29,2015-09-17,602,Roxanne Benjamin,"Fabianne Therese, Larry Fessenden, Kate Beahan, Zoe Cooper, Gerald Downey",,35000.0
8036,You Will Meet a Tall Dark Stranger,"Comedy, Drama, Romance",en,5.9,1,38,2010-09-22,840,Woody Allen,"Antonio Banderas, Josh Brolin, Anthony Hopkins, Gemma Jones, Freida Pinto",22000000.0,
8044,The Horde,"Action, Horror, Thriller",fr,5.9,1,38,2010-02-10,445,Yannick Dahan,"Claude Perron, Jean-Pierre Martins, Ériq Ebouaney, Aurélien Recoing, Doudou Masta",3100000.0,
8046,Closed Circuit,"Mystery, Drama, Crime, Thriller",en,5.9,1,36,2013-08-28,445,John Crowley,"Eric Bana, Rebecca Hall, Ciarán Hinds, Jim Broadbent, Kenneth Cranham",,5750401.0
8052,Cedar Rapids,Comedy,en,5.9,1,27,2011-02-11,412,Miguel Arteta,"Ed Helms, John C. Reilly, Anne Heche, Isiah Whitlock Jr., Stephen Root",,6861102.0
8053,Creep,"Horror, Thriller, Mystery",en,5.9,1,25,2004-08-10,731,Christopher Smith,"Franka Potente, Sean Harris, Vas Blackwood, Ken Campbell, Jeremy Sheffield",,7480424.0
8059,All You Need is Crime,Comedy,it,5.9,1,38,2019-01-10,455,Massimiliano Bruno,"Alessandro Gassmann, Marco Giallini, Gianmarco Tognazzi, Edoardo Leo, Ilenia Pastorelli",,4695495.0
8060,Love Addict,"Comedy, Romance",fr,5.9,1,33,2018-04-18,343,Frank Bellocq,"Kev Adams, Mélanie Bernier, Marc Lavoine, Michael Madsen, Sveva Alviti",,
8061,Naomi and Ely's No Kiss List,"Romance, Comedy",en,5.9,1,29,2015-09-18,1068,Kristin Hanggi,"Victoria Justice, Pierson Fodé, Matthew Daddario, Ryan Ward, Griffin Newman",,
8066,Beauty & the Briefcase,"Romance, Comedy, TV Movie",en,5.9,1,23,2010-07-20,406,Gil Junger,"Michael McMillian, Hilary Duff, Amanda Walsh, Chris Carmack, Jaime Pressly",,
8067,Alien Abduction,"Horror, Science Fiction, Thriller",en,5.9,1,25,2014-04-04,372,Matty Beckerman,"Katherine Sigismund, Corey Eid, Riley Polanski, Jillian Clare, Jeff Bowser",,
8070,Me Time,Comedy,en,5.9,1,45,2022-08-26,891,John Hamburg,"Kevin Hart, Mark Wahlberg, Regina Hall, Luis Gerardo Méndez, Jimmy O. Yang",,
8072,Podium,"Comedy, Music",fr,5.9,1,35,2004-02-11,432,Yann Moix,"Benoît Poelvoorde, Jean-Paul Rouve, Julie Depardieu, Marie Guillard, Anne Marivin",,
8074,Vidocq,"Fantasy, Action, Thriller, Crime, Science Fiction, Mystery",fr,5.9,1,38,2001-09-18,513,Pitof,"Gérard Depardieu, Guillaume Canet, Inés Sastre, André Dussollier, Édith Scob",,13240767.0
8076,Bird Box Barcelona,"Thriller, Science Fiction, Horror",es,5.9,1,52,2023-07-14,683,Àlex Pastor,"Mario Casas, Georgina Campbell, Diego Calva, Naila Schuberth, Alejandra Howard",19800000.0,
8079,Intruders,"Drama, Thriller, Horror",en,5.9,1,30,2015-06-12,464,Adam Schindler,"Beth Riesgraf, Martin Starr, Jack Kesy, Rory Culkin, Leticia Jimenez",,
8086,Nocturne,"Horror, Mystery, Thriller",en,5.9,1,30,2020-10-13,446,Zu Quirke,"Sydney Sweeney, Madison Iseman, Jacques Colimon, Ivan Shaw, John Rothman",,
8087,Assault on Wall Street,"Drama, Thriller, Action",en,5.9,1,39,2013-06-30,460,Uwe Boll,"Dominic Purcell, Erin Karpluk, Edward Furlong, John Heard, Keith David",,
8090,Kidz,Comedy,it,5.9,1,38,2020-01-23,362,Giuseppe Bonito,"Valerio Mastandrea, Paola Cortellesi, Stefano Fresi, Valerio Aprea, Paolo Calabresi",,3700000.0
8093,The Ewok Adventure,"Adventure, Family, Fantasy, Science Fiction, TV Movie",en,5.9,1,36,1984-11-25,361,John Korty,"Eric Walker, Warwick Davis, Fionnula Flanagan, Guy Boyd, Aubree Miller",3000000.0,
8095,Absolutely Anything,"Comedy, Science Fiction",en,5.9,1,25,2015-06-26,1437,Terry Jones,"Simon Pegg, Kate Beckinsale, Rob Riggle, Sanjeev Bhaskar, Joanna Lumley",,6303792.0
8097,Air Buddies,"Adventure, Comedy, Family",en,5.9,1,20,2006-12-12,326,Robert Vince,"Abigail Breslin, Michael Clarke Duncan, Josh Flitter, Spencer Fox, Skyler Gisondo",9000000.0,
8099,Wrongfully Accused,"Action, Adventure, Comedy",en,5.9,1,27,1998-07-23,420,Pat Proft,"Leslie Nielsen, Richard Crenna, Kelly LeBrock, Melinda McGraw, Aaron Pearl",,9623329.0
8102,Pyewacket,"Thriller, Horror, Drama",en,5.9,1,28,2017-12-08,308,Adam MacDonald,"Laurie Holden, Nicole Muñoz, Chloe Rose, Eric Osborne, James McGowan",,
8104,Addicted,"Drama, Thriller",en,5.9,1,45,2014-10-10,403,Bille Woodruff,"Boris Kodjoe, Brandon Gonzales, Cameron Mills, Emayatzy Corinealdi, Garrett Hines",,17534314.0
8107,Destroyer,"Thriller, Crime, Drama, Action",en,5.9,2,1,2018-12-25,702,Karyn Kusama,"Nicole Kidman, Toby Kebbell, Tatiana Maslany, Sebastian Stan, Scoot McNairy",9000000.0,
8117,Earthquake Bird,"Drama, Mystery, Romance, Thriller",en,5.9,1,47,2019-11-01,429,Wash Westmoreland,"Alicia Vikander, Riley Keough, Naoki Kobayashi, Kiki Sukezane, Yoshiko Sakuma",,
8118,The Dyatlov Pass Incident,"Thriller, Mystery",en,5.9,1,40,2013-02-27,647,Renny Harlin,"Holly Goss, Matt Stokoe, Luke Albright, Ryan Hawley, Gemma Atkinson",,5217347.0
8120,Because I Said So,"Romance, Comedy",en,5.9,1,42,2007-02-02,621,Michael Lehmann,"Diane Keaton, Mandy Moore, Gabriel Macht, Tom Everett Scott, Lauren Graham",,69485490.0
8122,Awake,"Drama, Science Fiction, Thriller",en,5.9,1,36,2021-06-09,1053,Mark Raso,"Gina Rodriguez, Ariana Greenblatt, Lucius Hoyos, Shamier Anderson, Jennifer Jason Leigh",,
8129,King Cobra,"Crime, Drama",en,5.9,1,33,2016-10-21,464,Justin Kelly,"Garrett Clayton, Christian Slater, Keegan Allen, James Franco, Alicia Silverstone",,81757.0
8137,Rogue City,"Crime, Thriller, Action, Drama",fr,5.9,1,56,2020-10-30,581,Olivier Marchal,"Lannick Gautry, Stanislas Merhar, Kaaris, Jean Reno, David Belle",,
8142,"Grande, grosso e Verdone",Comedy,it,5.9,2,12,2008-03-07,380,Carlo Verdone,"Carlo Verdone, Claudia Gerini, Geppi Cucciari, Eva Riccobono, Vittorio Emanuele Propizio",,
8144,Shimmer Lake,"Thriller, Crime, Drama, Mystery",en,5.9,1,23,2017-06-09,412,Oren Uziel,"Rainn Wilson, Benjamin Walker, John Michael Higgins, Rob Corddry, Adam Pally",,
